분류군ID,학명,국명,분류계급,이명여부,명명자,명명년도,최초명명자,최초명명년도,설명,,
1013966,Elaeagnus crispa praematura,보리수나무,Variety,Ready(Synonym),,,,,,,
1013967,Elaeagnus crispa coreana,왕보리수나무,Variety,Ready(Synonym),,,,,,,
1013968,Elaeagnus ?,,Species,Ready(Synonym),,,,,,,
1013969,Viola acuminata dentata,졸방제비꽃,Variety,Ready(Synonym),,,,,,,
1013970,Viola acuminata intermedia,졸방제비꽃,Variety,Ready(Synonym),,,,,,,
1013971,Viola acuminata brevistipulata,졸방제비꽃,Variety,Ready(Synonym),,,,,,,
1013972,Viola sieboldiana,,Species,Ready(Synonym),,,,,,,
1013973,Viola dessecta,,Species,Ready(Synonym),,,,,,,
1013974,Viola japonica pusilla,콩제비꽃,Variety,Ready(Synonym),,,,,,,
1013975,Viola japonica subaefuiloba,콩제비꽃,Variety,Ready(Synonym),,,,,,,
1013976,Viola verecunda radicans,콩제비꽃,Forma,Ready(Synonym),,,,,,,
1013977,Viola alata,,Species,Ready(Synonym),,,,,,,
1013978,Viola arcuata var. verecunda f. radicans,콩제비꽃,Forma,Ready(Synonym),,,,,,,
1013979,Viola verecunda subaequiloba,콩제비꽃,Variety,Ready(Synonym),,,,,,,
1013980,Viola brevistipulata brevistipulata,,Subspecies,Ready(Synonym),,,,,,,
1013981,Viola brevistipulata subsp. brevistipulata var. kishidai,털노랑제비꽃,Variety,Ready(Synonym),,,,,,,
1013982,Viola hirta collina,둥근털제비꽃,Variety,Ready(Synonym),,,,,,,
1013983,Viola sylvestris exilis,좀낚시제비꽃,Variety,Ready(Synonym),,,,,,,
1013984,Viola grypoceras chionantha,좀낚시제비꽃,Forma,Ready(Synonym),,,,,,,
1013985,Viola hirtipes grisea,흰털제비꽃,Variety,Ready(Synonym),,,,,,,
1013986,Viola hirtipes miyabei,흰털제비꽃,Variety,Ready(Synonym),,,,,,,
1013987,Viola japonica variegata,왜제비꽃,Variety,Ready(Synonym),,,,,,,
1013988,Viola hirta keiskei,잔털제비꽃,Forma,Ready(Synonym),,,,,,,
1013989,Viola keiskei glabra,잔털제비꽃,Variety,Ready(Synonym),,,,,,,
1013990,Viola keiskei glaberrima,잔털제비꽃,Forma,Ready(Synonym),,,,,,,
1013991,Viola chinensis transitica,제비꽃,Variety,Ready(Synonym),,,,,,,
1013992,Viola mandshurica ciliata,제비꽃,Variety,Ready(Synonym),,,,,,,
1013993,Viola mandshurica glabra,제비꽃,Variety,Ready(Synonym),,,,,,,
1013994,Viola albida marginata,제비꽃,Subspecies,Ready(Synonym),,,,,,,
1013995,Viola mandshurica macrantha,제비꽃,Forma,Ready(Synonym),,,,,,,
1013996,Viola mandshurica media,제비꽃,Variety,Ready(Synonym),,,,,,,
1013997,Viola mandshurica glabripetala,제비꽃,Variety,Ready(Synonym),,,,,,,
1013998,Viola patrinii gmeliniana,제비꽃,Variety,Ready(Synonym),,,,,,,
1013999,Viola mirabilis vulgaris,넓은잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014000,Viola mirabilis brachysepala,넓은잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014001,Viola mirabilis kusnetzoffii,넓은잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014002,Viola mirabilis glaberrima,넓은잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014003,Viola mirabilis platysepala,넓은잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014004,Viola sylvestris montana,긴잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014005,Viola grypoceras ovato-oblonga,긴잎제비꽃,Variety,Ready(Synonym),,,,,,,
1014006,Viola patrinii glabra,흰제비꽃,Variety,Ready(Synonym),,,,,,,
1014007,Viola hirta glabella,털제비꽃,Variety,Ready(Synonym),,,,,,,
1014008,Viola phalacrocarpa ishidoyana,털제비꽃,Variety,Ready(Synonym),,,,,,,
1014009,Viola canina kamtschatica,왜졸방제비꽃,Variety,Ready(Synonym),,,,,,,
1014010,Viola hirta umbrosa,뫼제비꽃,Variety,Ready(Synonym),,,,,,,
1014011,Viola selkirkii angustistipulata,뫼제비꽃,Variety,Ready(Synonym),,,,,,,
1014012,Viola selkirkii brevicalcarata,뫼제비꽃,Variety,Ready(Synonym),,,,,,,
1014013,Viola selkirkii variegata,뫼제비꽃,Variety,Ready(Synonym),,,,,,,
1014014,Viola selkirkii glabrescens,뫼제비꽃,Variety,Ready(Synonym),,,,,,,
1014015,Viola tokubuchiana tenuicornis,민둥뫼제비꽃,Variety,Ready(Synonym),,,,,,,
1014016,Viola variegata glaberrima,알록제비꽃,Forma,Ready(Synonym),,,,,,,
1014017,Viola tenuicornis baicalensis,알록제비꽃,Subspecies,Ready(Synonym),,,,,,,
1014018,Viola tenuicornis primorskajensis,알록제비꽃,Subspecies,Ready(Synonym),,,,,,,
1014019,Viola variegata viridis,알록제비꽃,Variety,Ready(Synonym),,,,,,,
1014020,Passiflora caerulea angustifolia,시계꽃,Variety,Ready(Synonym),,,,,,,
1014021,Passiflora caerulea regnellii,시계꽃,Variety,Ready(Synonym),,,,,,,
1014022,Elatine triandra orientalis,물벼룩이자리,Variety,Ready(Synonym),,,,,,,
1014023,Actinostemma lobatum palmatum,뚜껑덩굴,Variety,Ready(Synonym),,,,,,,
1014024,Actinostemma lobatum longilobum,뚜껑덩굴,Variety,Ready(Synonym),,,,,,,
1014025,Rotala indica koreana,마디꽃,Variety,Ready(Synonym),,,,,,,
1014026,Rotala mexicana pusilla,가는마디꽃,Subspecies,Ready(Synonym),,,,,,,
1014027,Trapa natans quadrispionsa,네마름,Forma,Ready(Synonym),,,,,,,
1014028,Trapa natans rubeola,네마름,Variety,Ready(Synonym),,,,,,,
1014029,Trapa bispinosa jinumae,네마름,Variety,Ready(Synonym),,,,,,,
1014030,Trapa chinensis,,Species,Ready(Synonym),,,,,,,
1014031,Trapa natans amurensis,네마름,Variety,Ready(Synonym),,,,,,,
1014032,Trapa natans pumila,네마름,Variety,Ready(Synonym),,,,,,,
1014033,Trapa bicornis jinumae,네마름,Variety,Ready(Synonym),,,,,,,
1014034,Circaea lutetiana alpina,쥐털이슬,Subspecies,Ready(Synonym),,,,,,,
1014035,Circaea caulescens pilosula,개털이슬,Variety,Ready(Synonym),,,,,,,
1014036,Circaea caulescens robusta,개털이슬,Variety,Ready(Synonym),,,,,,,
1014037,Circaea lutetiana taguetii,털이슬,Variety,Ready(Synonym),,,,,,,
1014038,Epilobium organifolium,,Species,Ready(Synonym),,,,,,,
1014039,Epilobium hirsutum laetum,큰바늘꽃,Variety,Ready(Synonym),,,,,,,
1014040,Epilobium hirsutum villosum,큰바늘꽃,Variety,Ready(Synonym),,,,,,,
1014041,Epilobium palustre minimum,버들바늘꽃,Variety,Ready(Synonym),,,,,,,
1014042,Epilobium palustre lavandulifolium,버들바늘꽃,Variety,Ready(Synonym),,,,,,,
1014043,Epilobium pyrricholophum japonicum,바늘꽃,Forma,Ready(Synonym),,,,,,,
1014044,Epilobium pyrricholophum macrocarpum,바늘꽃,Forma,Ready(Synonym),,,,,,,
1014045,Epilobium pyrricholophum kiusianum,바늘꽃,Forma,Ready(Synonym),,,,,,,
1014046,Alangium platanifolium ogurae,박쥐나무,Variety,Ready(Synonym),,,,,,,
1014047,Aucuba japonica punctata,식나무,Variety,Ready(Synonym),,,,,,,
1014048,Cornus ?,,Species,Ready(Synonym),,,,,,,
1014049,Aralia spinosa canescens,두릅나무,Variety,Ready(Synonym),,,,,,,
1014050,Aralia chinensis glabrescens,두릅나무,Variety,Ready(Synonym),,,,,,,
1014051,Aralia elata subinermis,두릅나무,Variety,Ready(Synonym),,,,,,,
1014052,Acanthopanax senticosus subinermis,가시오갈피,Variety,Ready(Synonym),,,,,,,
1014053,Kalopanax ricinifolius chinense,음나무,Variety,Ready(Synonym),,,,,,,
1014054,Kalopanax ricinifolius maximowiczi,가는잎음나무,Variety,Ready(Synonym),,,,,,,
1014055,Kalopanax septemlobus maximowiczi,가는잎음나무,Variety,Ready(Synonym),,,,,,,
1014056,Acanthopanax septemlobus maximowiczi,가는잎음나무,Variety,Ready(Synonym),,,,,,,
1014057,Kalopanax pictus maximoiczi,가는잎음나무,Forma,Ready(Synonym),,,,,,,
1014058,Kalopanax pictus maximowiczi,가는잎음나무,Variety,Ready(Synonym),,,,,,,
1014059,Aralia quinquefolia,,Species,Ready(Synonym),,,,,,,
1014060,Angelica montana,,Species,Ready(Synonym),,,,,,,
1014061,Angelica cartilaginomarginata matsumurae,처녀바디,Variety,Ready(Synonym),,,,,,,
1014062,Angelica refracta yabeana,왜천궁,Variety,Ready(Synonym),,,,,,,
1014063,Anthriscus vulgaris,,Species,Ready(Synonym),,,,,,,
1014064,Anthriscus aemula,,Species,Ready(Synonym),,,,,,,
1014065,Bupleurum falcatum eufalcatum,,Subspecies,Ready(Synonym),,,,,,,
1014066,Cicuta virosa angustisecta,독미나리,Variety,Ready(Synonym),,,,,,,
1014067,Heracleum morifolium,,Species,Ready(Synonym),,,,,,,
1014068,Pimpinella nikoensis koreana,가는참나물,Variety,Ready(Synonym),,,,,,,
1014069,Diapensia lapponica asiatica,암매,Variety,Ready(Synonym),,,,,,,
1014070,Arctostaphylos alpina,,Species,Ready(Synonym),,,,,,,
1014071,Empetrum nigrum japonicum,시로미,Variety,Ready(Synonym),,,,,,,
1014072,Ledum palustre maximum,백산차,Variety,Ready(Synonym),,,,,,,
1014073,Pyrola rotundifolia dahurica,호노루발,Subspecies,Ready(Synonym),,,,,,,
1014074,Pyrola incarnata japonica,노루발,Variety,Ready(Synonym),,,,,,,
1014075,Rhododendron lapponicum subsp. parvifolium var. alpinu,황산차,Variety,Ready(Synonym),,,,,,,
1014076,Rhododendron yedoense var. poukhanense f. leucanthum,산철쭉,Forma,Ready(Synonym),,,,,,,
1014077,Rhododendron yedoense plenum,산철쭉,Forma,Ready(Synonym),,,,,,,
1014078,Pieris ovalifolia,,Species,Ready(Synonym),,,,,,,
1014079,Vaccinium japonicum incisum,산매자나무,Variety,Ready(Synonym),,,,,,,
1014080,Vaccinium japonicum incisa,산매자나무,Forma,Ready(Synonym),,,,,,,
1014081,Vaccinium japonicum ciliaris,털매자,Variety,Ready(Synonym),,,,,,,
1014082,Vaccinium japonicum ciliare,털매자,Variety,Ready(Synonym),,,,,,,
1014083,Vaccinium oldhamii glaucinum,정금나무,Variety,Ready(Synonym),,,,,,,
1014084,Vaccinium oxycoccus microcarpus,애기월귤,Subspecies,Ready(Synonym),,,,,,,
1014085,Oxycoccus palustris pusillus,애기월귤,Variety,Ready(Synonym),,,,,,,
1014086,Vaccinium oxycoccus microcarpum,애기월귤,Variety,Ready(Synonym),,,,,,,
1014087,Oxycoccus quadripetalus microcarpus,애기월귤,Subspecies,Ready(Synonym),,,,,,,
1014088,Vaccinium uliginosum ellipticum,애기월귤,Forma,Ready(Synonym),,,,,,,
1014089,Vaccinium uliginosum alpinum,들쭉나무,Variety,Ready(Synonym),,,,,,,
1014090,Vaccinium uliginosum kruhsianum,들쭉나무,Variety,Ready(Synonym),,,,,,,
1014091,Vaccinium vitis-idaea pumilum,월귤,Variety,Ready(Synonym),,,,,,,
1014092,Vaccinium vitis-idaea microphyllum,월귤,Variety,Ready(Synonym),,,,,,,
1014093,Bladhia lentiginosa lanceolata,왕백량금,Variety,Ready(Synonym),,,,,,,
1014094,Glaucoides maritima,,Species,Ready(Synonym),,,,,,,
1014095,Primula jesoana pubescens,큰앵초,Forma,Ready(Synonym),,,,,,,
1014096,Primula jesoana var. pubescens f. mudiuscula,큰앵초,Forma,Ready(Synonym),,,,,,,
1014097,Primula modesta koreana,설앵초,Variety,Ready(Synonym),,,,,,,
1014098,Primula cortusoides sieboldii,앵초,Variety,Ready(Synonym),,,,,,,
1014099,Primula sieboldii patens,앵초,Forma,Ready(Synonym),,,,,,,
1014100,Trientalis europaea aleutica,기생꽃,Variety,Ready(Synonym),,,,,,,
1014101,Diospyros kaki ellipsoidea,고욤나무,Forma,Ready(Synonym),,,,,,,
1014102,Diospyros kaki ovoidea,고욤나무,Forma,Ready(Synonym),,,,,,,
1014103,Diospyros kaki globosa,고욤나무,Forma,Ready(Synonym),,,,,,,
1014104,Palura paniculata pilosa,노린재나무,Variety,Ready(Synonym),,,,,,,
1014105,Palura chinensis leucocarpa,노린재나무,Variety,Ready(Synonym),,,,,,,
1014106,Symplocos crataegoides major,섬노린재나무,Forma,Ready(Synonym),,,,,,,
1014107,Symplocos prunifolia uiae,검은재나무,Variety,Ready(Synonym),,,,,,,
1014108,Palura paniculata pubescens,검노린재나무,Variety,Ready(Synonym),,,,,,,
1014109,Palura chinensis pubescens,검노린재나무,Variety,Ready(Synonym),,,,,,,
1014110,Symplocos paniculata pubescens,검노린재나무,Variety,Ready(Synonym),,,,,,,
1014111,Abeliophyllum distichum albiflorum,분홍미선나무,Forma,Ready(Synonym),,,,,,,
1014112,Chionanthus retusus mairei,이팝나무,Variety,Ready(Synonym),,,,,,,
1014113,Chionanthus retusus serrulatus,이팝나무,Variety,Ready(Synonym),,,,,,,
1014114,Forsythia koreana pilosa,개나리,Forma,Ready(Synonym),,,,,,,
1014115,Fraxinus nigra mandschurica,들메나무,Subspecies,Ready(Synonym),,,,,,,
1014116,Fraxinus mandshurica brevipedicellata,들메나무,Subspecies,Ready(Synonym),,,,,,,
1014117,Fraxinus sieboldiana subintegra,쇠물푸레나무,Variety,Ready(Synonym),,,,,,,
1014118,Fraxinus sieboldiana pensanensis,쇠물푸레나무,Variety,Ready(Synonym),,,,,,,
1014119,Fraxinus sieboldiana latifolia,쇠물푸레나무,Forma,Ready(Synonym),,,,,,,
1014120,Ligustrum japonicum pubescens,광나무,Variety,Ready(Synonym),,,,,,,
1014121,Ligustrum rotundifolium,,Species,Ready(Synonym),,,,,,,
1014122,Ligustrum japonicum macrophyllum,당광나무,Variety,Ready(Synonym),,,,,,,
1014123,Ligustrum ciliatum,,Species,Ready(Synonym),,,,,,,
1014124,Ligustrum ibota tschonoskii,쥐똥나무,Forma,Ready(Synonym),,,,,,,
1014125,Ligustrum ciliatum microphyllum,좀털쥐똥나무,Variety,Ready(Synonym),,,,,,,
1014126,Ligustrum ibota regelianum,털쥐똥나무,Variety,Ready(Synonym),,,,,,,
1014127,Ligustrum ibota diabolicum,털쥐똥나무,Variety,Ready(Synonym),,,,,,,
1014128,Ligustrum ciliatum heterophyllum,왕쥐똥나무,Variety,Ready(Synonym),,,,,,,
1014129,Ligustrum ovalifolium heterophyllum,왕쥐똥나무,Variety,Ready(Synonym),,,,,,,
1014130,Ligustrum ciliatum salicinum,버들쥐똥나무,Variety,Ready(Synonym),,,,,,,
1014131,Syringa patula lactea,털개회나무,Forma,Ready(Synonym),,,,,,,
1014132,Ligustrina amurensis japonica,개회나무,Variety,Ready(Synonym),,,,,,,
1014133,Syringa amurensis mandshurica,개회나무,Variety,Ready(Synonym),,,,,,,
1014134,Tripterospermum japonicum albiflorum,덩굴용담,Forma,Ready(Synonym),,,,,,,
1014135,Tripterospermum japonicum leucocarpum,덩굴용담,Forma,Ready(Synonym),,,,,,,
1014136,Trachelospermum asiaticum oblanceolata,마삭줄,Variety,Ready(Synonym),,,,,,,
1014137,Nauclea rubella viridis,구슬꽃나무,Forma,Ready(Synonym),,,,,,,
1014138,Damnacanthus indicus latifolius,수정목,Variety,Ready(Synonym),,,,,,,
1014139,Galium aparine echinospermon,나도갈퀴덩굴,Variety,Ready(Synonym),,,,,,,
1014140,Galium boreale latifolum,긴잎갈퀴,Variety,Ready(Synonym),,,,,,,
1014141,Galium boreale ciliatum,긴잎갈퀴,Variety,Ready(Synonym),,,,,,,
1014142,Galium gracile,,Species,Ready(Synonym),,,,,,,
1014143,Galium trachyspermum miltorrhizum,둥근네잎갈퀴,Variety,Ready(Synonym),,,,,,,
1014144,Galium boreale japonica,검은개선갈퀴,Variety,Ready(Synonym),,,,,,,
1014145,Galium japonicum bracteatum,검은개선갈퀴,Variety,Ready(Synonym),,,,,,,
1014146,Galium kinuta viridescens,검은개선갈퀴,Variety,Ready(Synonym),,,,,,,
1014147,Galium setuliflorum,,Species,Ready(Synonym),,,,,,,
1014148,Asperula platygalium alpina,산개갈퀴,Variety,Ready(Synonym),,,,,,,
1014149,Galium asprellum fructohispidum,갈고리네잎갈퀴,Variety,Ready(Synonym),,,,,,,
1014150,Galium asprellum lasiocarpum,갈고리네잎갈퀴,Variety,Ready(Synonym),,,,,,,
1014151,Galium aparine spurium,갈퀴덩굴,Variety,Ready(Synonym),,,,,,,
1014152,Galium asprellum tokyoense,흰갈퀴,Variety,Ready(Synonym),,,,,,,
1014153,Galium trifidum brevipedunculatun,네잎갈퀴아재비,Variety,Ready(Synonym),,,,,,,
1014154,Galium trifidum pacificum,네잎갈퀴아재비,Variety,Ready(Synonym),,,,,,,
1014155,Galium japonicum trifloriformis,개선갈퀴,Variety,Ready(Synonym),,,,,,,
1014156,Galium verum rosmarinifolium,,Variety,Ready(Synonym),,,,,,,
1014157,Galium verum hallaensis,애기솔나물,Variety,Ready(Synonym),,,,,,,
1014158,Oldenlandia angustifolia,,Species,Ready(Synonym),,,,,,,
1014159,Paederia tomentosa tenuissima,계요등,Forma,Ready(Synonym),,,,,,,
1014160,Paederia tomentosa mairei,계요등,Variety,Ready(Synonym),,,,,,,
1014161,Paederia tomentosa angustifolia,좁은잎계요등,Forma,Ready(Synonym),,,,,,,
1014162,Paederia chinensis microphylla,좁은잎계요등,Forma,Ready(Synonym),,,,,,,
1014163,Paederia scandens var. mairei f. microphylla,좁은잎계요등,Forma,Ready(Synonym),,,,,,,
1014164,Calystegia japonica elongata,메꽃,Variety,Ready(Synonym),,,,,,,
1014165,Calystegia subvolubilis albiflora,메꽃,Variety,Ready(Synonym),,,,,,,
1014166,Calystegia sepium var. japonicum f. albiflora,메꽃,Forma,Ready(Synonym),,,,,,,
1014167,Calystegia sepium integrifolia,큰메꽃,Variety,Ready(Synonym),,,,,,,
1014168,Convolvulus sepium communis,큰메꽃,Variety,Ready(Synonym),,,,,,,
1014169,Calystegia sepium communis,큰메꽃,Variety,Ready(Synonym),,,,,,,
1014170,Cuscuta obtusiflora breviflora,실새삼,Variety,Ready(Synonym),,,,,,,
1014171,Cuscuta japonica paniculata,새삼,Variety,Ready(Synonym),,,,,,,
1014172,Cuscuta arvensis,,Species,Ready(Synonym),,,,,,,
1014173,Callicarpa japonica parvifolia,작살나무,Forma,Ready(Synonym),,,,,,,
1014174,Callicarpa japonica latifolia,작살나무,Forma,Ready(Synonym),,,,,,,
1014175,Callicarpa japonica rugosior,작살나무,Forma,Ready(Synonym),,,,,,,
1014176,Callicarpa japonica angustifolia,작살나무,Variety,Ready(Synonym),,,,,,,
1014177,Callicarpa japonica luxurianus,왕작살나무,Subspecies,Ready(Synonym),,,,,,,
1014178,Callicarpa ?,,Species,Ready(Synonym),,,,,,,
1014179,Siphonanthus trichotomus esculenta,섬누리장나무,Variety,Ready(Synonym),,,,,,,
1014180,Siphonanthus trichotomus ferrugineum,털누리장나무,Variety,Ready(Synonym),,,,,,,
1014181,Clerodendrum trichotomum tomentosum,털누리장나무,Variety,Ready(Synonym),,,,,,,
1014182,Vitex agnuscastus,,Species,Ready(Synonym),,,,,,,
1014183,Vitex trifolia repens,순비기나무,Variety,Ready(Synonym),,,,,,,
1014184,Ajuga decumbens glabrescens,금창초,Variety,Ready(Synonym),,,,,,,
1014185,Ajuga multiflora brevispicata,조개나물,Variety,Ready(Synonym),,,,,,,
1014186,Calamintha chinensis,,Species,Ready(Synonym),,,,,,,
1014187,Satureja chinensis,,Species,Ready(Synonym),,,,,,,
1014188,Satureja ussuriensis glabrrescens,산층층이,Variety,Ready(Synonym),,,,,,,
1014189,Satureja chinensis glabrescens,산층층이,Subspecies,Ready(Synonym),,,,,,,
1014190,Clinopodium fauriei albiflorum,두메층층이,Forma,Ready(Synonym),,,,,,,
1014191,Dracocephalum ruyschiana japonicum,용머리,Variety,Ready(Synonym),,,,,,,
1014192,Dracocephalum ruyschiana argunense,용머리,Variety,Ready(Synonym),,,,,,,
1014193,Elsholtzia pseudocristata minima,좀향유,Forma,Ready(Synonym),,,,,,,
1014194,Elsholtzia splendens hallasanensis,한라꽃향유,Variety,Ready(Synonym),,,,,,,
1014195,Galeopsis tetrahit bifida,털향유,Subspecies,Ready(Synonym),,,,,,,
1014196,Galeopsis tetrahit parviflora,털향유,Variety,Ready(Synonym),,,,,,,
1014197,Amethystanthus excisus chiisnanensis,오리방풀,Variety,Ready(Synonym),,,,,,,
1014198,Amethystanthus excisus leucanthus,오리방풀,Variety,Ready(Synonym),,,,,,,
1014199,Amethystanthus excisus albiflorus,오리방풀,Forma,Ready(Synonym),,,,,,,
1014200,Rabdosia umbrosa,,Species,Ready(Synonym),,,,,,,
1014201,Amethystanthus inflexus canescens,털산박하,Variety,Ready(Synonym),,,,,,,
1014202,Isodon inflexus transticus,긴잎산박하,Variety,Ready(Synonym),,,,,,,
1014203,Amethystanthus inflexus transticus,긴잎산박하,Variety,Ready(Synonym),,,,,,,
1014204,Plectranthus glaucocalyx,,Species,Ready(Synonym),,,,,,,
1014205,Isodon glaucocalyx,,Species,Ready(Synonym),,,,,,,
1014206,Lamium album petiolatum,광대수염,Variety,Ready(Synonym),,,,,,,
1014207,Lycopus coreanus cavaleriei,개쉽싸리,Variety,Ready(Synonym),,,,,,,
1014208,Meehania urticifolia normalis,벌깨덩굴,Forma,Ready(Synonym),,,,,,,
1014209,Meehania urticifolia rosea,벌깨덩굴,Forma,Ready(Synonym),,,,,,,
1014210,Mentha cnnadensis,,Species,Ready(Synonym),,,,,,,
1014211,Mentha canadensis piperasces,박하,Variety,Ready(Synonym),,,,,,,
1014212,Orthodon grosseserratus,,Species,Ready(Synonym),,,,,,,
1014213,Orthodon japonicum thymoliferum,산들깨,Variety,Ready(Synonym),,,,,,,
1014214,Perilla ocymoides viridis,소엽,Forma,Ready(Synonym),,,,,,,
1014215,Perilla ocymoides var. crispa f. viridicrispa,소엽,Forma,Ready(Synonym),,,,,,,
1014216,Perilla frutescens var. crispa f. rosea,소엽,Forma,Ready(Synonym),,,,,,,
1014217,Perilla frutescens var. crispa f. crispidiscolor,소엽,Forma,Ready(Synonym),,,,,,,
1014218,Perilla frutescens arguta,소엽,Variety,Ready(Synonym),,,,,,,
1014219,Prunella vulgaris japonica,꿀풀,Variety,Ready(Synonym),,,,,,,
1014220,Prunella vulgaris yezoensis,꿀풀,Variety,Ready(Synonym),,,,,,,
1014221,Prunella vulgaris elongata,,Variety,Ready(Synonym),,,,,,,
1014222,Prunella asiatica albiflora,흰꿀풀,Variety,Ready(Synonym),,,,,,,
1014223,Salvia japonica ternata,둥근배암차즈기,Variety,Ready(Synonym),,,,,,,
1014224,Salvia japonica fortunei,둥근배암차즈기,Variety,Ready(Synonym),,,,,,,
1014225,Scutellaria indica japonica,,Variety,Ready(Synonym),,,,,,,
1014226,Scutellaria ussuriensis tomentosa,산골무꽃,Variety,Ready(Synonym),,,,,,,
